adapter,case_id,param_name,n_trials,ref_value,cand_mean,cand_std,cand_min,cand_max,diff_mean,diff_std,abs_diff_mean,abs_diff_max,rel_diff_mean,rel_diff_std
lmfit-baseline-leastsq,full_run_M6_00002_952a4b,p_4,10,583.8415249245422,583.8413586178478,0.00016446966490579542,583.8410706360324,583.8415457281363,-0.00016630669441610734,0.00016446966490418554,0.0001704674132383843,0.00045428850978623814,-2.8484903405526255e-07,2.8170258175014565e-07
lmfit-baseline-leastsq,full_run_M6_00002_952a4b,p_5,10,589.989046702336,589.9890443900829,1.5611149925682525e-06,589.9890416754456,589.9890462607385,-2.3122530819819075e-06,1.5611149813660368e-06,2.3122530819819075e-06,5.026890448789345e-06,-3.919145778902055e-09,2.6460067184156686e-09
lmfit-baseline-leastsq,full_run_M6_00002_952a4b,p_6,10,594.1063770341622,594.1063730439496,2.213363984455677e-06,594.106370754939,594.1063775942837,-3.990212599092047e-06,2.213363977990545e-06,4.102236903236189e-06,6.279223157434899e-06,-6.716326828558184e-09,3.725534792337825e-09
lmfit-baseline-leastsq,full_run_M6_00002_952a4b,p_7,10,600.6816939559114,600.6816934427841,3.8116923064271546e-06,600.6816890341269,600.6816994375592,-5.131274406267039e-07,3.8116922761884714e-06,3.3398282198504602e-06,5.481647804117529e-06,-8.542418485361172e-10,6.3456108527060265e-09
lmfit-baseline-leastsq,full_run_TEST_00005_861239,amplitude0,10,179.061584938955,130.38076125779352,64.89857195611113,5.52843708429234,179.0618676210852,-48.68082368116148,64.89857195611113,48.68088021758752,173.53314785466267,-0.2718663732243717,0.36243715802156057
lmfit-baseline-leastsq,full_run_TEST_00005_861239,amplitude1,10,185.5245429860817,134.94937964566262,66.58077967848027,11.865261823481852,185.52487699929534,-50.57516334041909,66.58077967848027,50.57523014306182,173.65928116259985,-0.2726063221954052,0.3588785537850658
lmfit-baseline-leastsq,full_run_TEST_00005_861239,bg_amplitude,10,16107.450480849233,10696.36738064792,5921.781349183605,763.568526761507,16107.450480308407,-5411.083100201313,5921.781349183605,5411.083100201313,15343.881954087727,-0.33593665904078096,0.367642374950911
lmfit-baseline-leastsq,full_run_TEST_00005_861239,bg_sigma,10,340.39400836024356,531.6730067579587,451.5377701686837,13.918661215594812,1216.3122298430192,191.2789983977151,451.5377701686838,318.7156317848636,875.9182214827756,0.5619340931385665,1.3265150357488527
lmfit-baseline-leastsq,full_run_TEST_00005_861239,center_amplitude1,10,1931.3708639321314,6139.154360547587,6723.649854983701,192.4536738806645,16107.37847601649,4207.783496615456,6723.649854983701,5202.471454377892,14176.007612084359,2.1786512239543225,3.4812836729321033
lmfit-baseline-leastsq,full_run_TEST_00005_861239,center_amplitude2,10,751.5016417880728,3110.959597455333,3160.327275214151,335.5210330879946,9591.402920610368,2359.4579556672606,3160.327275214151,2442.6540774072764,8839.901278822295,3.139657752514451,4.205349794971411
